ShopName,Address_FullAddress,Address_Lat,Address_Lng,Address_LocationType,Address_PlaceID,District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lan tian make up-嵐田美學概念館／新娘秘書／美睫嫁接／時尚紋繡-台中,"台中市南屯區大墩路, Taichung, Taiwan 411",24.1460679,120.6496926,RANGE_INTERPOLATED,Eic0MDPlj7DngaPlj7DkuK3luILopb_ljYDlpKfloqnot680MTHomZ8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KIKI 髮型設計師/新娘秘書,"蘆竹區南昌路43號, 338 桃園市",25.0424158,121.2876183,ROOFTOP,ChIJ40YIxt0faDQRL0Fc0cmymNs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
台北/台中/全省接案 新娘秘書Tina Wang stylist 整體造型工作室,台中市北區台灣大道一段696號,24.1466859,120.6749112,ROOFTOP,ChIJe71zTXI9aTQR1iNS5KUHfIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jane珍 Makeup整體造型/新娘秘書,嘉義市文化路17-11號,23.4752914,120.4498943,ROOFTOP,ChIJs589fDCUbjQR6I076kT14TY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新秘Mandy-高雄新娘秘書,"松江街59號1樓, Kaohsiung, Taiwan 807",22.642145,120.303746,ROOFTOP,ChIJfbkG_fMEbjQRZW2UDXgY8Hc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fcr-新娘秘書/自主婚紗/婚禮紀錄/,"鳳山區信義街229號, Kaohsiung, Taiwan 802",22.6271533,120.3501614,ROOFTOP,ChIJNyEG40kbbjQRBXDLhXJtzlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ada Su makeup & Hair Style/新娘秘書,"新北市三峽區大勇路74號, 237 新北市三峽區",24.9378588,121.3669656,ROOFTOP,ChIJZ_pLjfAbaDQRNnB9I_-EZGc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikki 新娘秘書 彩妝 造型,"台中市西區臺灣大道二段359號, Taichung, Taiwan 403",24.154035,120.664409,ROOFTOP,ChIJZ1UJDZ09aTQRmxyiSVw94Uw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIVI Makeup Studio-新娘秘書,"新北市淡水區竹圍捷運站附近, 251 台灣",25.136066,121.45969,ROOFTOP,ChIJZ-FPeJ2vQjQRfRKQWVEtSgw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
太子皇室婚禮顧問-朴子 嘉義 雲林 彰化 台南 高雄-婚嫁用品/十二禮/會場佈置/結婚攝影錄影/新娘秘書/寢具/婚禮小物/西裝.喜帖訂製/媽媽禮服,"嘉義縣朴子市大同路382號(全聯對面), 613 嘉義縣",23.4614329,120.237026,ROOFTOP,ChIJdbJ41W2cbjQRGrYDbjuPj5Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
花蓮/全省接案 新娘秘書 Queeni Lee stylist/整體妝髮造型/手作花飾品/自助婚紗造型/35Alley studio,花蓮市建中街35巷5號,23.9858979,121.6007998,ROOFTOP,ChIJGVYkmrmfaDQRxtj1-zQECsE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sherry lovely Make Up 新娘秘書 整體造型,"台北 台中 台南 高雄, Taichung, Taiwan 406",24.146772,120.658202,ROOFTOP,ChIJeZEenZg9aTQRBysSJCIhqV0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新祕造型師  小mo 蘇柔伊 /婚禮新娘秘書 全省服務,"台中市, 北區華美西街二段188號",24.1667975,120.6653657,RANGE_INTERPOLATED,EjM0MDflj7DngaPlj7DkuK3luILopb_lsa_ljYDoj6_nvo7opb_ooZfkuozmrrUxODjomZ8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
美鳳新娘秘書,"田中鎮中路街10號, 520 彰化縣",23.8586742,120.5891721,ROOFTOP,ChIJIUMsvcM0aTQRTUh5XQ56tOk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
米娜娃時尚彩妝殿 婷萱整體造型/新娘秘書造型團隊,"忠孝東路3段248巷內(捷運忠孝復興站2號出口), Taipei, Taiwan",25.0409583,121.5437571,ROOFTOP,ChIJ5aXTptCrQjQRZmjgmU4h9Sk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新娘秘書,高雄市太華街230號2樓,22.6576345,120.3049932,ROOFTOP,ChIJr_x_jv0EbjQRh-13QgZYbFY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yvonne Liu 新娘秘書.指甲造型.手足護理,"新北市淡水區水源街一段82號2樓, Taipei, Taiwan 251",25.1722473,121.4458178,ROOFTOP,ChIJoevdCvivQjQRusA3Ione4wc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
粉紅娃娃vivien秋小香。自助婚紗。整體造型。新娘秘書。彩妝。,"樹林區東華街15號, New Taipei City 238",24.982474,121.4147161,RANGE_INTERPOLATED,EikyMzjlj7DngaPmlrDljJfluILmqLnmnpfljYDmnbHoj6_ooZcxNeiZnw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
台中 淑惠sophia  Makeup Studio 新娘秘書 整體造型,"台中市南區福田二街389號, Taichung, Taiwan 402",24.1084567,120.6506595,ROOFTOP,ChIJcRk9s0M8aTQRnIMObOYMGOA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
甜蜜點‧婚禮工作室/高雄新娘秘書/高雄新秘推薦/高雄整體造型/ 婚禮小物/高雄自助婚紗/高雄新秘,"No.236, Guihua St., Xiaogang Dist, 812  Kaohsiung City",22.583417,120.355953,ROOFTOP,ChIJbbbdCLgcbjQR0y3iMSaiy5Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
亮   造型沙龍 新娘秘書,"台中市大雅區雅環路2段64巷20號, Taichung, Taiwan 428",24.2259019,120.6537298,ROOFTOP,ChIJ41FucO8WaTQRyAiOavVEreY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Menas 半永久紋繡美學 韓系/美妝/霧眉/飄眉/眼線/水晶唇/駐顏粉底/新娘秘書,"元化路271巷26弄15號, 320",24.9629889,121.22591,ROOFTOP,ChIJGYy92zAiaDQRIbmBUCGlNjw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
薇拉時尚美學 婚禮造型/新娘秘書/美容/輕妝感水霧眉/羽絲眉/飄眉/美瞳眼線/無框嘟嘟唇/台中/彰化/,"南區工學二街151巷28號, Taichung, Taiwan 402",24.1152323,120.6643573,ROOFTOP,ChIJhxapuVc8aTQRBQT4ipYmmsw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ying Ting 穎庭彩妝造型 新娘秘書,"寶山街212號, Taoyuan District, Taoyuan 330",25.0122365,121.3161092,RANGE_INTERPOLATED,EiozMzDlj7DngaPmoYPlnJLluILmoYPlnJLljYDlr7blsbHooZcyMTLomZ8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FV 新娘秘書。新秘Vicky,"桃園市龜山區萬壽路二段689號, 333 龜山區",24.9978499,121.344548,ROOFTOP,ChIJRYPnm3weaDQRJOH96-8Chm4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新秘 Betty - 新娘秘書 / 整體造型 / 時尚美甲,"新竹市光復路一段108巷19號5樓, Hsinchu, Taiwan 310",24.7822661,121.023216,ROOFTOP,ChIJKa03YTA2aDQRfyc513yHILQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新秘小優/新娘秘書服務.教學/整體造型,"日興街180號, Taichung, Taiwan 404",24.1510356,120.6756547,ROOFTOP,ChIJK3Ihs3E9aTQR6SvWzvRNpHo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新娘秘書 ∮ 整體造型　謝惠玲,"宜蘭縣冬山鄉冬山路三段320巷, 26942 宜蘭縣",24.6570382,121.7784503,ROOFTOP,ChIJNXtnkULmZzQRWMWBBZyRH1Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
囍愛新娘秘書,"台中市北區漢口路三段74號, Taichung, Taiwan 404",24.1666748,120.6681328,ROOFTOP,ChIJAX3LetUXaTQRc73Eg00tlgQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
板橋新娘秘書婷婷-全省服務,"新北市板橋區中正路216巷2弄18號, Taipei, Taiwan 220",25.017942,121.456494,ROOFTOP,ChIJx70zMAWoQjQR_UCXMrAJ_eI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新娘秘書 Qna Make up 造型工作室,"健行路98巷7號4樓, Chungli 320",24.9501236,121.2267923,ROOFTOP,ChIJ2fVwP08iaDQRCkZcuamItI8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Karen 新娘秘書&整體造型,"金門縣金湖鎮成功83-2號, 891",24.4395263,118.3899915,ROOFTOP,ChIJJbaHfX6jFDQRzIT3eSGSi6Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【綵顏美學苑】新娘秘書 Migo's Bridal,中彰投 ／ 雲嘉南,23.4941133,120.5131156,ROOFTOP,ChIJw3O1vkGVbjQRvXtdytSaBrI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新秘Donna/新娘秘書/婚秘推薦/高雄新秘/屏東新秘/台南新秘/嘉義新秘/南投新秘/雲林新秘/彰化新秘/台中新秘/新竹新秘/台北新秘/桃園新秘,"松江街57號, Kaohsiung, Taiwan 907",22.642113,120.303743,ROOFTOP,ChIJb1v-_PMEbjQR-Dnb4y6DJ3Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
接髮 &頭皮養護、新娘秘書Ivy Designer,"三民路三段219號, 台中市北區",24.1539889,120.6856633,ROOFTOP,ChIJ-ZlqVmY9aTQRWBAxTyyCJ6M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sindy-新娘秘書& Stylist,"新北市鶯歌區南雅路6號, 鶯歌區",24.9544444,121.3482603,ROOFTOP,ChIJeRFl46seaDQRoyrWKbYiSZo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mika Stylist髮型設計/新娘秘書/整體造型,"台中市西屯區福上巷212號, Taichung, Taiwan 407",24.1749545,120.6485978,ROOFTOP,ChIJlxaeTSEWaTQRYu4qQYdBERg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
思嘉 新娘秘書彩妝造型,台中市西屯區台灣大道2段613號2F,24.1579935,120.6572389,ROOFTOP,ChIJM4vNK4U9aTQRhSTufKpA8CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"台南新秘糖糖-新娘秘書,整體造型設計","崇學路20巷2號, Tainan, Taiwan",22.9775236,120.2213617,ROOFTOP,ChIJxab96Z12bjQR5OHqsuMrYms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LuLu.Lin Make up?宜蘭新娘秘書、彩妝造型、自主婚紗、手工禮服?,265 宜蘭縣冬山鄉義成路三段166號,24.6641878,121.7668756,ROOFTOP,ChIJjwxeuWHmZzQRVBoVtTRJwL8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berry Wang Makeup Studio 新娘秘書/彩妝造型,"屏東縣高樹鄉長榮村南昌路7-1號, 906 屏東縣",22.8172906,120.5941913,ROOFTOP,ChIJ33lTdZ1AbjQRG8_twQbk-qM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The One 整體造型(新娘秘書),"台南市北區文成五街231號, 704",23.0176986,120.2010846,ROOFTOP,ChIJocuznlZ2bjQRRLglXhYT3lI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
桃園美甲、美睫、新娘秘書 夢娜,"民權路27號, Taoyuan District, Taoyuan 330",24.990875,121.311562,ROOFTOP,ChIJO4Vx2fweaDQREQDblL8GWZ4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新娘秘書 粉霧眉  玉霞Petti   甜蜜妝園,"撫順街6-1號, Taipei, Taiwan",25.06365,121.52143,ROOFTOP,ChIJWyWdckSpQjQReIsGUPMvNFs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
艾美-Amy新娘秘書*敏玉整體造型,"鳳山市大東一路90, Kaohsiung, Taiwan 830",22.623206,120.3616834,ROOFTOP,ChIJt4dUxkAbbjQRomMHyp01ihA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
桃園中壢:新娘秘書&美睫&美甲?教學?,"中壢區中原路85號, Taoyuan District, Taoyuan",24.952924,121.218922,ROOFTOP,ChIJhZkjnUwiaDQRJglJfJ0V3AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新娘秘書-柏瑞,台中市西區大墩十街71號,24.1476359,120.6523547,ROOFTOP,ChIJXSktZb09aTQRu4eKxCeOYJY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cindy 童秀蓁  專業彩妝/整體造型/新娘秘書,台中市西區五權西五街26巷6-1號,24.1387717,120.6598516,ROOFTOP,ChIJm2SpLqQ9aTQR7AcfZXNGw5c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新娘秘書 ? Cunzhi ? 羅存智 Love專欄,"苗栗縣公館鄉館東村17鄰114號, Miaoli 363",24.4994999,120.8347026,ROOFTOP,ChIJCfSGNkSqaTQRSMbaDz3FzTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新娘秘書Yumi Style,新莊區幸福路817巷5號,25.048692,121.445437,ROOFTOP,ChIJMXyiAdanQjQRuJPHupxxECE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
米貝絲整體造型/新娘秘書/彩妝教學/美容乙丙級證照教學,"六合路197號, 80048 高雄市",22.632039,120.314004,ROOFTOP,ChIJG8S0gpMEbjQR2Au6qRlLvmw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anda Lin新娘秘書.整體造型.教學,"台中市中清路一段100號, 台灣",24.1536357,120.6774815,ROOFTOP,ChIJly4XU2U9aTQRjNY4BcQojmk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新秘Sophia-新娘秘書-宜蘭新秘/台北新秘/桃園新秘/彰化新秘/新竹新秘/基隆新秘/苗栗新秘/台中新秘/南投新秘/雲林新秘/高雄新秘/台北婚祕,"中正區中華路一段59號1樓, Taipei, Taiwan 100",25.0470283,121.5108314,RANGE_INTERPOLATED,EjMxMDDlj7DngaPlj7DljJfluILkuK3mraPljYDkuK3oj6_ot6_kuIDmrrU55be3NTnomZ8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新娘秘書/ SPA Beauty LOHAS 工作室 鈺淨.,"七星里民族路85號, 521 彰化縣北斗鎮",23.8706221,120.527041,ROOFTOP,ChIJ0wIvTadKaTQRl9MPIO3HCLk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
苗栗新娘秘書【台中/苗栗/新竹/彰化/台南/台北】（木子）          預約專線：0932689669,"苗栗市嘉新街37號, 360 苗栗",24.5741652,120.8305567,RANGE_INTERPOLATED,Ei0zNjDlj7DngaPoi5fmoJfnuKPoi5fmoJfluILlmInmlrDooZc45be3MzfomZ8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vivi chen婚禮造型美學-陳家慧新娘秘書,"高雄市三民區遼寧二街216號, Kaohsiung, Taiwan 807",22.6431565,120.2969583,ROOFTOP,ChIJ-UvnUF8EbjQR1MERd1Q3-oU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dream wedding 新娘秘書/整體造型,"新北市中和區  捷運 -景安站-北?, New Taipei City 235",24.9985208,121.5007413,ROOFTOP,ChIJxQoudHgCaDQRRRgEWlxcc2E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Selena's Bride 新娘秘書造型師,"新北市 新莊, Taipei, Taiwan 224",25.0343849,121.4527041,ROOFTOP,ChIJS5Van3OoQjQRSB1EYwMTvz8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
彭蒂嘉 新娘秘書,"新竹市宮口街33巷17號, Hsinchu, Taiwan 300",24.7920764,120.922356,ROOFTOP,ChIJC6OEKJ5KaDQRXr8xnpuhK9A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新娘秘書 kiki 琪琪,"覺民路645號, Kaohsiung, Taiwan",22.6412223,120.3278096,ROOFTOP,ChIJA-Tt6sQEbjQR139aGdnLZ6g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baby Monkey 新娘秘書/整體造型,"板橋區南門路35號2樓, New Taipei City 220",25.008755,121.457495,ROOFTOP,ChIJb_Zp-acCaDQRw0o9IXLTi9U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
蒞緹髮藝&新娘秘書  Eva智惠  Bride Wedding,"仁愛路100巷36號, 243 新北市 （New Taipei City）泰山區",25.0548126,121.4336105,RANGE_INTERPOLATED,Ei8yNDPlj7DngaPmlrDljJfluILms7DlsbHljYDku4HmhJvot68xMDDlt7czNuiZnw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tommy Hair & Makeup Salon 幸福花嫁-新娘秘書.新郎秘書,"高雄市鳳山區五甲二路218號, 830",22.601372,120.340263,ROOFTOP,ChIJWYovmVMDbjQRuaPpBwcjyHQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peipei/新娘秘書/造型工作室/專屬幸福婚禮新祕全省服務,"台中市清水區鰲峰一街15號, Taichung, Taiwan 436",24.269137,120.565802,ROOFTOP,ChIJAZoih4MUaTQRNWG6tFZA0KY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
花花 makeup stylist 新娘秘書/婚禮整體造型,"員林鎮惠來街3號, 510 彰化縣",23.9553549,120.573545,ROOFTOP,ChIJpdolZ182aTQRWzywjgZrbj4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
台中 沙鹿 龍井 唯吟美容坊 新娘秘書 美容 美體 美睫 瘦身體雕 梧棲 清水 大甲 彰化 雲林 南投 嘉義,"台中市沙鹿區中山路409巷5號, Taichung, Taiwan 433",24.2417818,120.5601439,ROOFTOP,ChIJaWXSDeUUaTQRXoNuFzO1xOs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新娘秘書又嘉/整體造型,"苗栗縣頭份鎮尖山里11鄰尖豐路30號, 351 苗栗縣",24.65427,120.883191,ROOFTOP,ChIJP33py8eyaTQRXUOQb8w8WGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
台中新秘 Allie  Bridal makeup #新娘秘書。整體造型。自主婚紗。美睫美甲。各式寫真。彩妝教學。活動造型,"服務時間9：00～17：00, Taichung, Taiwan 420",24.157173,120.695186,ROOFTOP,ChIJn-rW1F49aTQRxwmSFY45pn8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
靚雯新娘秘書 美容美體,"高雄市岡山區中華路81巷10之6號, Kaohsiung, Taiwan 820",22.7944448,120.2875197,ROOFTOP,ChIJc0T_6igMbjQRk4lO6tLTITQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
小憓兒的整體造型-綺儷花嫁新娘祕書造型團隊/台中/彰化/南投/新娘秘書/台中/彰化/南投自助婚紗/台中/彰化/南投整體造型,台中市南屯區大昌街537號,24.1532559,120.651949,ROOFTOP,ChIJae76K5c9aTQRdm7j4xvSE0c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
。Joanne 喬安手作美學。 美睫/半永久紋繡藝術/新娘秘書,"鳳山區五甲二路464號2樓, Kaohsiung, Taiwan 806",22.597861,120.33531,ROOFTOP,ChIJ0xpOKU4DbjQR6QQcvLTuSkE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sherry 婕、新娘秘書0930-261687,"楊梅區中山路125巷89號, 326",24.905207,121.1458402,RANGE_INTERPOLATED,Ei8zMjblj7DngaPmoYPlnJLluILmpYrmooXljYDkuK3lsbHot68xMjXlt7c4OeiZnw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
姵汝新娘秘書,"新北市, Chungho 南山路90-3號",24.9948748,121.5027725,ROOFTOP,ChIJ2br6YXcCaDQR6ZDvUnDMAv4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
文?新娘造型美甲工作室/新娘秘書/藝術美甲/個人彩妝.美甲教學-台南、高雄、嘉義地區,"安定區中榮里95-2, Tainan, Taiwan 745",23.0962735,120.2424092,RANGE_INTERPOLATED,Eik3NDXlj7DngaPlj7DljZfluILlronlrprljYDkuK3mpq7ph4w5NeiZnw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
美婕時尚學院/新娘秘書/美容/美睫/駐顏粉底/類醫美肌斷食/繡眉/飄眉/水霧眉/隱形眼線/水晶唇/美體/點痣/各項課程教學/證照輔導考證,"屏東市清寧街32號七樓之一, 900 屏東市",22.660577,120.471857,ROOFTOP,ChIJzXYiytAZbjQRWBD06AbdnXE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miya米亞＊新娘秘書＊整體造型＊彩妝,"北區進化北路367號, Taichung, Taiwan 404",24.162879,120.678967,ROOFTOP,ChIJW7Hml2I9aTQRAbSqsBTKd0Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
妝妝甲毛    美妝/美甲/美睫/新娘秘書/整體造型,新北市五股區六合街81號1樓,25.0892512,121.4314546,RANGE_INTERPOLATED,EikyNDjlj7DngaPmlrDljJfluILkupTogqHljYDlha3lkIjooZc4MeiZnw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新娘秘書．婚禮紀錄．時尚美妝 ::新秘mina::草屯/台中,"和興街55號1樓, 542 南投縣草屯鎮",23.978236,120.6849557,ROOFTOP,ChIJOXeOtm0waTQR7u59LDgzclc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MR.-Allen動態攝影團隊/動態錄影/微電影/商業形象/婚禮紀錄/平面攝影/新娘秘書,"高雄市前鎮區和平二路254號, Kaohsiung, Taiwan 806",22.6144897,120.3226985,ROOFTOP,ChIJ7UrmraEEbjQRu7FTTie8x80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹邦尼髮型時尚館、燙髮、染髮、接髮、新娘秘書、專業造型設計師Elsa(艾爾莎）,"竹北市博愛街337號, 新竹縣竹北市",24.8360092,121.0080699,ROOFTOP,ChIJPzNVd5U2aDQR6bKjSqBOvLk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新娘秘書 LULU  幸福約定,地址,22.3617799,114.1025461,ROOFTOP,ChIJa0Br2934AzQREsqQghljfNw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annie時尚美睫美甲  新娘秘書,台南市南區 (到府),22.961165,120.1887335,ROOFTOP,ChIJW8PXpbh1bjQRO1qjqCEX6kw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FiFi新娘秘書,"蘆竹區大興一街146號, 桃園Taoyuan City",25.0156175,121.2627719,ROOFTOP,ChIJHXTQnYAfaDQRU5ZuU1cz_OU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Makeup Vita 整體造型/新娘秘書/婚紗外拍,南投/台中/全省,24.1523493,120.636872,ROOFTOP,ChIJ-7nT8Ok9aTQRyuajoKg9u9M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
